order_id,product_name,category,region,quantity,price,discount_percent,final_price,total_revenue,payment_status,order_status
46684,Adidas Jacket,Fashion,East,1,4500,20,3600,3600,Failed,Failed
46685,Office Chair,Furniture,South,3,7000,30,4900,14700,Failed,Failed
46686,Apple Watch,Electronics,North,2,30000,50,15000,30000,Failed,Failed
46687,iPhone 14,Electronics,East,3,80000,40,48000,144000,Success,Completed
46688,Dell Laptop,Electronics,West,1,65000,35,42250,42250,Success,Completed
46689,Adidas Jacket,Fashion,North,3,4500,35,2925,8775,Success,Completed
46690,Sony Headphones,Electronics,East,3,8000,25,6000,18000,Failed,Failed
46691,Dell Laptop,Electronics,East,1,65000,50,32500,32500,Success,Completed
46692,Nike Shoes,Fashion,South,2,5000,30,3500,7000,Failed,Failed
46693,Dell Laptop,Electronics,East,3,65000,25,48750,146250,Failed,Failed
46694,Adidas Jacket,Fashion,North,2,4500,30,3150,6300,Success,Completed
46695,Wooden Table,Furniture,West,2,15000,20,12000,24000,Success,Completed
46696,Adidas Jacket,Fashion,West,1,4500,25,3375,3375,Failed,Failed
46697,Sony Headphones,Electronics,West,3,8000,35,5200,15600,Failed,Failed
46698,Dell Laptop,Electronics,South,1,65000,25,48750,48750,Success,Completed
46699,Nike Shoes,Fashion,North,2,5000,20,4000,8000,Failed,Failed
46700,Apple Watch,Electronics,West,1,30000,25,22500,22500,Failed,Failed
46701,Office Chair,Furniture,West,1,7000,35,4550,4550,Failed,Failed
46702,Sony Headphones,Electronics,East,1,8000,35,5200,5200,Failed,Failed
46703,Sony Headphones,Electronics,South,1,8000,50,4000,4000,Failed,Failed
46704,HP Printer,Electronics,South,3,12000,25,9000,27000,Success,Completed
46705,iPhone 14,Electronics,East,2,80000,35,52000,104000,Failed,Failed
46706,Samsung TV,Electronics,West,1,45000,20,36000,36000,Failed,Failed
46707,Sony Headphones,Electronics,East,1,8000,50,4000,4000,Failed,Failed
46708,Office Chair,Furniture,North,3,7000,25,5250,15750,Success,Completed
46709,iPhone 14,Electronics,East,1,80000,25,60000,60000,Success,Completed
46710,Sony Headphones,Electronics,North,2,8000,20,6400,12800,Success,Completed
46711,Wooden Table,Furniture,West,1,15000,30,10500,10500,Success,Completed
46712,Office Chair,Furniture,South,1,7000,20,5600,5600,Success,Completed
46713,Office Chair,Furniture,East,1,7000,25,5250,5250,Success,Completed
46714,iPhone 14,Electronics,South,1,80000,40,48000,48000,Success,Completed
46715,Nike Shoes,Fashion,South,3,5000,40,3000,9000,Failed,Failed
46716,Samsung TV,Electronics,North,2,45000,25,33750,67500,Failed,Failed
46717,Sony Headphones,Electronics,South,2,8000,50,4000,8000,Success,Completed
46718,Dell Laptop,Electronics,South,3,65000,30,45500,136500,Success,Completed
46719,Nike Shoes,Fashion,East,3,5000,40,3000,9000,Failed,Failed
46720,Samsung TV,Electronics,East,3,45000,40,27000,81000,Success,Completed
46721,Sony Headphones,Electronics,South,1,8000,40,4800,4800,Failed,Failed
46722,Samsung TV,Electronics,East,3,45000,25,33750,101250,Failed,Failed
46723,HP Printer,Electronics,North,2,12000,30,8400,16800,Success,Completed
46724,Nike Shoes,Fashion,West,3,5000,30,3500,10500,Success,Completed
46725,HP Printer,Electronics,South,3,12000,30,8400,25200,Success,Completed
46726,Office Chair,Furniture,South,3,7000,30,4900,14700,Success,Completed
46727,Apple Watch,Electronics,East,2,30000,50,15000,30000,Success,Completed
46728,Wooden Table,Furniture,East,2,15000,35,9750,19500,Success,Completed
46729,Dell Laptop,Electronics,North,3,65000,50,32500,97500,Success,Completed
46730,Adidas Jacket,Fashion,East,3,4500,30,3150,9450,Success,Completed
46731,Dell Laptop,Electronics,South,1,65000,50,32500,32500,Success,Completed
46732,Sony Headphones,Electronics,West,3,8000,30,5600,16800,Failed,Failed
46733,Adidas Jacket,Fashion,South,2,4500,40,2700,5400,Failed,Failed
46734,Office Chair,Furniture,West,1,7000,50,3500,3500,Failed,Failed
46735,Wooden Table,Furniture,North,3,15000,40,9000,27000,Success,Completed
46736,Samsung TV,Electronics,North,3,45000,20,36000,108000,Failed,Failed
46737,Nike Shoes,Fashion,North,2,5000,30,3500,7000,Failed,Failed
46738,Adidas Jacket,Fashion,North,3,4500,50,2250,6750,Failed,Failed
46739,Sony Headphones,Electronics,North,3,8000,50,4000,12000,Success,Completed
46740,Office Chair,Furniture,East,3,7000,25,5250,15750,Failed,Failed
46741,Dell Laptop,Electronics,West,3,65000,25,48750,146250,Success,Completed
46742,HP Printer,Electronics,East,1,12000,50,6000,6000,Failed,Failed
46743,Samsung TV,Electronics,East,2,45000,35,29250,58500,Success,Completed
46744,Dell Laptop,Electronics,South,2,65000,35,42250,84500,Failed,Failed
46745,HP Printer,Electronics,West,1,12000,35,7800,7800,Failed,Failed
46746,Apple Watch,Electronics,South,1,30000,35,19500,19500,Failed,Failed
46747,Office Chair,Furniture,East,1,7000,40,4200,4200,Failed,Failed
46748,Adidas Jacket,Fashion,East,2,4500,35,2925,5850,Failed,Failed
46749,Office Chair,Furniture,South,1,7000,50,3500,3500,Failed,Failed
46750,HP Printer,Electronics,West,2,12000,30,8400,16800,Success,Completed
46751,Wooden Table,Furniture,North,2,15000,25,11250,22500,Success,Completed
46752,Nike Shoes,Fashion,North,3,5000,35,3250,9750,Success,Completed
46753,Apple Watch,Electronics,South,2,30000,20,24000,48000,Failed,Failed
46754,Office Chair,Furniture,South,1,7000,40,4200,4200,Failed,Failed
46755,HP Printer,Electronics,North,3,12000,20,9600,28800,Success,Completed
46756,Nike Shoes,Fashion,West,2,5000,35,3250,6500,Success,Completed
46757,Sony Headphones,Electronics,East,1,8000,40,4800,4800,Success,Completed
46758,Dell Laptop,Electronics,North,1,65000,20,52000,52000,Success,Completed
46759,Office Chair,Furniture,North,3,7000,30,4900,14700,Failed,Failed
46760,Sony Headphones,Electronics,North,3,8000,50,4000,12000,Success,Completed
46761,Apple Watch,Electronics,South,1,30000,35,19500,19500,Failed,Failed
46762,Samsung TV,Electronics,East,2,45000,25,33750,67500,Failed,Failed
46763,Office Chair,Furniture,East,1,7000,35,4550,4550,Failed,Failed
46764,Wooden Table,Furniture,South,1,15000,40,9000,9000,Failed,Failed
46765,Samsung TV,Electronics,South,1,45000,35,29250,29250,Failed,Failed
46766,Office Chair,Furniture,East,1,7000,30,4900,4900,Failed,Failed
46767,HP Printer,Electronics,West,3,12000,50,6000,18000,Failed,Failed
46768,Apple Watch,Electronics,North,2,30000,40,18000,36000,Success,Completed
46769,Office Chair,Furniture,North,3,7000,40,4200,12600,Failed,Failed
46770,Dell Laptop,Electronics,South,1,65000,50,32500,32500,Failed,Failed
46771,Wooden Table,Furniture,East,3,15000,30,10500,31500,Failed,Failed
46772,Sony Headphones,Electronics,South,3,8000,25,6000,18000,Failed,Failed
46773,iPhone 14,Electronics,North,3,80000,25,60000,180000,Success,Completed
46774,iPhone 14,Electronics,South,2,80000,20,64000,128000,Failed,Failed
46775,iPhone 14,Electronics,North,3,80000,25,60000,180000,Failed,Failed
46776,Office Chair,Furniture,East,3,7000,40,4200,12600,Failed,Failed
46777,Adidas Jacket,Fashion,South,2,4500,25,3375,6750,Failed,Failed
46778,Apple Watch,Electronics,West,2,30000,35,19500,39000,Failed,Failed
46779,Sony Headphones,Electronics,North,2,8000,35,5200,10400,Failed,Failed
46780,HP Printer,Electronics,West,1,12000,30,8400,8400,Success,Completed
46781,Office Chair,Furniture,East,2,7000,20,5600,11200,Failed,Failed
46782,Nike Shoes,Fashion,South,2,5000,20,4000,8000,Failed,Failed
46783,Office Chair,Furniture,West,3,7000,50,3500,10500,Success,Completed
46784,Adidas Jacket,Fashion,East,3,4500,30,3150,9450,Failed,Failed
46785,iPhone 14,Electronics,East,1,80000,30,56000,56000,Success,Completed
46786,Sony Headphones,Electronics,South,2,8000,30,5600,11200,Success,Completed
46787,Nike Shoes,Fashion,North,3,5000,50,2500,7500,Success,Completed
46788,iPhone 14,Electronics,East,2,80000,50,40000,80000,Success,Completed
46789,iPhone 14,Electronics,North,1,80000,30,56000,56000,Success,Completed
46790,HP Printer,Electronics,South,2,12000,25,9000,18000,Failed,Failed
46791,Office Chair,Furniture,North,2,7000,20,5600,11200,Success,Completed
46792,Nike Shoes,Fashion,North,2,5000,20,4000,8000,Failed,Failed
46793,iPhone 14,Electronics,East,2,80000,50,40000,80000,Success,Completed
46794,iPhone 14,Electronics,North,1,80000,40,48000,48000,Failed,Failed
46795,Adidas Jacket,Fashion,East,1,4500,35,2925,2925,Success,Completed
46796,HP Printer,Electronics,West,1,12000,40,7200,7200,Success,Completed
46797,Dell Laptop,Electronics,North,3,65000,50,32500,97500,Failed,Failed
46798,Dell Laptop,Electronics,West,1,65000,30,45500,45500,Success,Completed
46799,iPhone 14,Electronics,South,3,80000,30,56000,168000,Failed,Failed
46800,Nike Shoes,Fashion,East,3,5000,50,2500,7500,Failed,Failed
46801,Wooden Table,Furniture,West,3,15000,25,11250,33750,Failed,Failed
46802,Dell Laptop,Electronics,West,3,65000,20,52000,156000,Success,Completed
46803,Adidas Jacket,Fashion,North,1,4500,40,2700,2700,Success,Completed
46804,HP Printer,Electronics,West,3,12000,30,8400,25200,Failed,Failed
46805,Dell Laptop,Electronics,South,2,65000,50,32500,65000,Failed,Failed
46806,Samsung TV,Electronics,South,1,45000,25,33750,33750,Success,Completed
46807,Apple Watch,Electronics,East,3,30000,50,15000,45000,Success,Completed
46808,Wooden Table,Furniture,South,2,15000,40,9000,18000,Failed,Failed
46809,Sony Headphones,Electronics,East,3,8000,40,4800,14400,Success,Completed
46810,Apple Watch,Electronics,South,1,30000,20,24000,24000,Failed,Failed
46811,iPhone 14,Electronics,North,2,80000,25,60000,120000,Success,Completed
46812,Adidas Jacket,Fashion,West,3,4500,40,2700,8100,Success,Completed
46813,Adidas Jacket,Fashion,South,1,4500,50,2250,2250,Success,Completed
46814,Sony Headphones,Electronics,West,3,8000,40,4800,14400,Failed,Failed
46815,Sony Headphones,Electronics,North,1,8000,40,4800,4800,Success,Completed
46816,Adidas Jacket,Fashion,West,2,4500,30,3150,6300,Success,Completed
46817,Sony Headphones,Electronics,South,1,8000,50,4000,4000,Failed,Failed
46818,Apple Watch,Electronics,South,1,30000,40,18000,18000,Success,Completed
46819,Wooden Table,Furniture,West,3,15000,35,9750,29250,Success,Completed
46820,Wooden Table,Furniture,South,3,15000,25,11250,33750,Failed,Failed
46821,Office Chair,Furniture,West,1,7000,25,5250,5250,Success,Completed
46822,Apple Watch,Electronics,West,1,30000,50,15000,15000,Success,Completed
46823,Wooden Table,Furniture,North,3,15000,30,10500,31500,Success,Completed
46824,Samsung TV,Electronics,South,1,45000,35,29250,29250,Failed,Failed
46825,Dell Laptop,Electronics,South,2,65000,40,39000,78000,Success,Completed
46826,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Failed,Failed
46827,Nike Shoes,Fashion,West,2,5000,20,4000,8000,Success,Completed
46828,Sony Headphones,Electronics,East,2,8000,25,6000,12000,Failed,Failed
46829,Office Chair,Furniture,West,3,7000,40,4200,12600,Failed,Failed
46830,Dell Laptop,Electronics,North,3,65000,30,45500,136500,Success,Completed
46831,Office Chair,Furniture,South,1,7000,40,4200,4200,Failed,Failed
46832,iPhone 14,Electronics,South,2,80000,50,40000,80000,Failed,Failed
46833,Samsung TV,Electronics,West,2,45000,30,31500,63000,Failed,Failed
46834,iPhone 14,Electronics,South,3,80000,30,56000,168000,Failed,Failed
46835,Sony Headphones,Electronics,South,3,8000,25,6000,18000,Success,Completed
46836,Apple Watch,Electronics,North,2,30000,35,19500,39000,Failed,Failed
46837,iPhone 14,Electronics,East,3,80000,40,48000,144000,Success,Completed
46838,Adidas Jacket,Fashion,West,1,4500,30,3150,3150,Success,Completed
46839,Nike Shoes,Fashion,South,3,5000,30,3500,10500,Failed,Failed
46840,Dell Laptop,Electronics,West,2,65000,50,32500,65000,Failed,Failed
46841,Sony Headphones,Electronics,North,1,8000,40,4800,4800,Success,Completed
46842,Apple Watch,Electronics,West,2,30000,50,15000,30000,Failed,Failed
46843,Adidas Jacket,Fashion,East,2,4500,40,2700,5400,Success,Completed
46844,Apple Watch,Electronics,West,2,30000,35,19500,39000,Failed,Failed
46845,HP Printer,Electronics,South,3,12000,20,9600,28800,Failed,Failed
46846,Dell Laptop,Electronics,West,3,65000,20,52000,156000,Success,Completed
46847,Apple Watch,Electronics,East,2,30000,25,22500,45000,Failed,Failed
46848,Wooden Table,Furniture,West,2,15000,30,10500,21000,Failed,Failed
46849,HP Printer,Electronics,South,2,12000,20,9600,19200,Failed,Failed
46850,Nike Shoes,Fashion,South,3,5000,40,3000,9000,Success,Completed
46851,Samsung TV,Electronics,South,2,45000,35,29250,58500,Failed,Failed
46852,Nike Shoes,Fashion,West,1,5000,25,3750,3750,Success,Completed
46853,Nike Shoes,Fashion,West,1,5000,20,4000,4000,Success,Completed
46854,Apple Watch,Electronics,East,2,30000,30,21000,42000,Failed,Failed
46855,Nike Shoes,Fashion,West,1,5000,35,3250,3250,Failed,Failed
46856,Apple Watch,Electronics,West,1,30000,50,15000,15000,Failed,Failed
46857,Nike Shoes,Fashion,West,1,5000,40,3000,3000,Success,Completed
46858,Wooden Table,Furniture,East,2,15000,30,10500,21000,Failed,Failed
46859,Apple Watch,Electronics,West,2,30000,20,24000,48000,Failed,Failed
46860,Wooden Table,Furniture,West,3,15000,40,9000,27000,Failed,Failed
46861,Office Chair,Furniture,North,2,7000,30,4900,9800,Failed,Failed
46862,Nike Shoes,Fashion,East,2,5000,20,4000,8000,Success,Completed
46863,Wooden Table,Furniture,East,3,15000,40,9000,27000,Failed,Failed
46864,Adidas Jacket,Fashion,North,3,4500,25,3375,10125,Failed,Failed
46865,Adidas Jacket,Fashion,North,3,4500,40,2700,8100,Failed,Failed
46866,Samsung TV,Electronics,North,3,45000,30,31500,94500,Success,Completed
46867,iPhone 14,Electronics,West,1,80000,25,60000,60000,Failed,Failed
46868,Samsung TV,Electronics,East,2,45000,20,36000,72000,Success,Completed
46869,Dell Laptop,Electronics,South,1,65000,35,42250,42250,Failed,Failed
46870,iPhone 14,Electronics,East,2,80000,40,48000,96000,Failed,Failed
46871,Office Chair,Furniture,North,3,7000,40,4200,12600,Failed,Failed
46872,Office Chair,Furniture,South,3,7000,20,5600,16800,Failed,Failed
46873,Office Chair,Furniture,South,2,7000,50,3500,7000,Success,Completed
46874,Samsung TV,Electronics,North,2,45000,25,33750,67500,Failed,Failed
46875,Wooden Table,Furniture,South,1,15000,20,12000,12000,Success,Completed
46876,Adidas Jacket,Fashion,South,3,4500,40,2700,8100,Failed,Failed
46877,Dell Laptop,Electronics,West,3,65000,35,42250,126750,Success,Completed
46878,Dell Laptop,Electronics,North,2,65000,25,48750,97500,Success,Completed
46879,HP Printer,Electronics,South,3,12000,35,7800,23400,Success,Completed
46880,Apple Watch,Electronics,East,3,30000,50,15000,45000,Success,Completed
46881,Apple Watch,Electronics,West,2,30000,20,24000,48000,Success,Completed
46882,Wooden Table,Furniture,North,3,15000,50,7500,22500,Failed,Failed
46883,Sony Headphones,Electronics,South,1,8000,50,4000,4000,Success,Completed
46884,Apple Watch,Electronics,West,2,30000,30,21000,42000,Success,Completed
46885,Nike Shoes,Fashion,South,3,5000,35,3250,9750,Success,Completed
46886,HP Printer,Electronics,North,2,12000,50,6000,12000,Success,Completed
46887,Samsung TV,Electronics,West,3,45000,30,31500,94500,Success,Completed
46888,HP Printer,Electronics,West,3,12000,35,7800,23400,Success,Completed
46889,Dell Laptop,Electronics,North,1,65000,50,32500,32500,Success,Completed
46890,iPhone 14,Electronics,West,3,80000,30,56000,168000,Failed,Failed
46891,Nike Shoes,Fashion,North,1,5000,35,3250,3250,Failed,Failed
46892,Adidas Jacket,Fashion,South,2,4500,40,2700,5400,Failed,Failed
46893,Samsung TV,Electronics,North,2,45000,50,22500,45000,Failed,Failed
46894,iPhone 14,Electronics,West,1,80000,25,60000,60000,Failed,Failed
46895,Apple Watch,Electronics,West,3,30000,50,15000,45000,Failed,Failed
46896,Nike Shoes,Fashion,North,1,5000,50,2500,2500,Success,Completed
46897,Dell Laptop,Electronics,North,3,65000,50,32500,97500,Success,Completed
46898,Apple Watch,Electronics,North,3,30000,50,15000,45000,Success,Completed
46899,HP Printer,Electronics,South,3,12000,50,6000,18000,Failed,Failed
46900,iPhone 14,Electronics,North,3,80000,35,52000,156000,Success,Completed
46901,Dell Laptop,Electronics,West,3,65000,25,48750,146250,Failed,Failed
46902,Nike Shoes,Fashion,West,2,5000,25,3750,7500,Success,Completed
46903,HP Printer,Electronics,West,1,12000,20,9600,9600,Failed,Failed
46904,Apple Watch,Electronics,North,2,30000,20,24000,48000,Success,Completed
46905,Nike Shoes,Fashion,East,3,5000,40,3000,9000,Failed,Failed
46906,HP Printer,Electronics,North,3,12000,35,7800,23400,Success,Completed
46907,iPhone 14,Electronics,East,1,80000,30,56000,56000,Failed,Failed
46908,Sony Headphones,Electronics,West,2,8000,20,6400,12800,Failed,Failed
46909,HP Printer,Electronics,South,1,12000,20,9600,9600,Success,Completed
46910,Adidas Jacket,Fashion,North,1,4500,30,3150,3150,Success,Completed
46911,Samsung TV,Electronics,South,2,45000,20,36000,72000,Failed,Failed
46912,iPhone 14,Electronics,North,3,80000,40,48000,144000,Failed,Failed
46913,Adidas Jacket,Fashion,West,3,4500,50,2250,6750,Failed,Failed
46914,Dell Laptop,Electronics,North,1,65000,20,52000,52000,Failed,Failed
46915,Dell Laptop,Electronics,South,1,65000,20,52000,52000,Success,Completed
46916,Office Chair,Furniture,East,1,7000,35,4550,4550,Failed,Failed
46917,Dell Laptop,Electronics,South,3,65000,30,45500,136500,Failed,Failed
46918,Office Chair,Furniture,West,3,7000,25,5250,15750,Failed,Failed
46919,Nike Shoes,Fashion,West,3,5000,25,3750,11250,Failed,Failed
46920,Adidas Jacket,Fashion,East,1,4500,35,2925,2925,Success,Completed
46921,Apple Watch,Electronics,South,1,30000,25,22500,22500,Success,Completed
46922,Office Chair,Furniture,North,3,7000,20,5600,16800,Failed,Failed
46923,Dell Laptop,Electronics,East,1,65000,25,48750,48750,Failed,Failed
46924,Nike Shoes,Fashion,North,3,5000,20,4000,12000,Failed,Failed
46925,iPhone 14,Electronics,South,2,80000,50,40000,80000,Failed,Failed
46926,Wooden Table,Furniture,South,3,15000,30,10500,31500,Failed,Failed
46927,HP Printer,Electronics,South,3,12000,25,9000,27000,Failed,Failed
46928,Sony Headphones,Electronics,West,3,8000,35,5200,15600,Failed,Failed
46929,Apple Watch,Electronics,North,3,30000,20,24000,72000,Failed,Failed
46930,Office Chair,Furniture,North,2,7000,35,4550,9100,Success,Completed
46931,Adidas Jacket,Fashion,East,2,4500,30,3150,6300,Failed,Failed
46932,Dell Laptop,Electronics,East,3,65000,20,52000,156000,Success,Completed
46933,iPhone 14,Electronics,South,1,80000,20,64000,64000,Failed,Failed
46934,Wooden Table,Furniture,West,1,15000,30,10500,10500,Success,Completed
46935,HP Printer,Electronics,North,3,12000,25,9000,27000,Success,Completed
46936,Apple Watch,Electronics,South,3,30000,30,21000,63000,Failed,Failed
46937,Office Chair,Furniture,East,1,7000,50,3500,3500,Failed,Failed
46938,iPhone 14,Electronics,West,1,80000,40,48000,48000,Failed,Failed
46939,Adidas Jacket,Fashion,North,1,4500,25,3375,3375,Success,Completed
46940,iPhone 14,Electronics,North,3,80000,30,56000,168000,Failed,Failed
46941,Adidas Jacket,Fashion,West,1,4500,40,2700,2700,Failed,Failed
46942,Adidas Jacket,Fashion,East,1,4500,25,3375,3375,Success,Completed
46943,Office Chair,Furniture,North,1,7000,50,3500,3500,Success,Completed
46944,Dell Laptop,Electronics,West,3,65000,20,52000,156000,Failed,Failed
46945,Wooden Table,Furniture,South,1,15000,50,7500,7500,Success,Completed
46946,Adidas Jacket,Fashion,East,3,4500,30,3150,9450,Failed,Failed
46947,Dell Laptop,Electronics,South,2,65000,35,42250,84500,Failed,Failed
46948,Adidas Jacket,Fashion,West,2,4500,20,3600,7200,Success,Completed
46949,Sony Headphones,Electronics,West,2,8000,20,6400,12800,Failed,Failed
46950,Samsung TV,Electronics,South,2,45000,25,33750,67500,Success,Completed
46951,Apple Watch,Electronics,South,2,30000,30,21000,42000,Failed,Failed
46952,Office Chair,Furniture,East,1,7000,25,5250,5250,Success,Completed
46953,Wooden Table,Furniture,East,1,15000,40,9000,9000,Success,Completed
46954,HP Printer,Electronics,West,2,12000,20,9600,19200,Success,Completed
46955,Wooden Table,Furniture,East,3,15000,25,11250,33750,Success,Completed
46956,Apple Watch,Electronics,North,3,30000,50,15000,45000,Success,Completed
46957,Apple Watch,Electronics,North,3,30000,30,21000,63000,Success,Completed
48282,iPhone 14,Electronics,North,2,80000,20,64000,128000,Failed,Failed
48283,Nike Shoes,Fashion,East,2,5000,40,3000,6000,Success,Completed
48284,Apple Watch,Electronics,North,3,30000,35,19500,58500,Success,Completed
48285,Apple Watch,Electronics,South,1,30000,50,15000,15000,Success,Completed
48286,Office Chair,Furniture,West,1,7000,20,5600,5600,Success,Completed
48287,HP Printer,Electronics,East,1,12000,50,6000,6000,Success,Completed
48288,Adidas Jacket,Fashion,North,1,4500,40,2700,2700,Failed,Failed
48289,Office Chair,Furniture,North,3,7000,35,4550,13650,Failed,Failed
48290,iPhone 14,Electronics,East,1,80000,20,64000,64000,Failed,Failed
48291,Apple Watch,Electronics,North,1,30000,40,18000,18000,Success,Completed
48292,Dell Laptop,Electronics,West,2,65000,35,42250,84500,Failed,Failed
48293,HP Printer,Electronics,North,2,12000,35,7800,15600,Success,Completed
48294,Adidas Jacket,Fashion,South,3,4500,35,2925,8775,Failed,Failed
48295,Wooden Table,Furniture,North,3,15000,50,7500,22500,Success,Completed
48296,Dell Laptop,Electronics,South,2,65000,50,32500,65000,Success,Completed
48297,iPhone 14,Electronics,East,3,80000,30,56000,168000,Failed,Failed
48298,Nike Shoes,Fashion,North,2,5000,30,3500,7000,Success,Completed
48299,Dell Laptop,Electronics,South,2,65000,30,45500,91000,Failed,Failed
48300,Adidas Jacket,Fashion,West,2,4500,25,3375,6750,Success,Completed
48301,Dell Laptop,Electronics,West,1,65000,35,42250,42250,Failed,Failed
48302,Apple Watch,Electronics,East,2,30000,50,15000,30000,Success,Completed
48303,iPhone 14,Electronics,South,2,80000,50,40000,80000,Success,Completed
48304,HP Printer,Electronics,East,1,12000,50,6000,6000,Success,Completed
48305,Nike Shoes,Fashion,West,3,5000,50,2500,7500,Success,Completed
48306,Adidas Jacket,Fashion,North,3,4500,25,3375,10125,Success,Completed
48307,HP Printer,Electronics,East,1,12000,40,7200,7200,Success,Completed
48308,Apple Watch,Electronics,West,1,30000,30,21000,21000,Success,Completed
48309,Sony Headphones,Electronics,South,3,8000,50,4000,12000,Failed,Failed
48310,Wooden Table,Furniture,South,1,15000,35,9750,9750,Failed,Failed
48311,Wooden Table,Furniture,North,2,15000,20,12000,24000,Failed,Failed
48312,Nike Shoes,Fashion,North,1,5000,50,2500,2500,Success,Completed
48313,Sony Headphones,Electronics,West,2,8000,20,6400,12800,Failed,Failed
48314,Samsung TV,Electronics,South,3,45000,35,29250,87750,Success,Completed
48315,HP Printer,Electronics,South,3,12000,20,9600,28800,Success,Completed
48316,Samsung TV,Electronics,West,2,45000,25,33750,67500,Success,Completed
48317,HP Printer,Electronics,West,1,12000,25,9000,9000,Success,Completed
48318,Wooden Table,Furniture,North,1,15000,25,11250,11250,Failed,Failed
48319,Adidas Jacket,Fashion,East,2,4500,40,2700,5400,Success,Completed
48320,Wooden Table,Furniture,West,3,15000,35,9750,29250,Failed,Failed
48321,iPhone 14,Electronics,East,3,80000,30,56000,168000,Failed,Failed
48322,Samsung TV,Electronics,East,1,45000,50,22500,22500,Success,Completed
48323,Samsung TV,Electronics,West,2,45000,25,33750,67500,Success,Completed
48324,Samsung TV,Electronics,North,1,45000,20,36000,36000,Failed,Failed
48325,HP Printer,Electronics,West,3,12000,50,6000,18000,Success,Completed
48326,Samsung TV,Electronics,East,3,45000,30,31500,94500,Failed,Failed
48327,Wooden Table,Furniture,East,1,15000,50,7500,7500,Failed,Failed
48328,iPhone 14,Electronics,South,3,80000,35,52000,156000,Failed,Failed
48329,HP Printer,Electronics,West,3,12000,20,9600,28800,Success,Completed
48330,Samsung TV,Electronics,East,3,45000,30,31500,94500,Success,Completed
48331,Office Chair,Furniture,East,1,7000,50,3500,3500,Success,Completed
48332,Wooden Table,Furniture,South,3,15000,30,10500,31500,Failed,Failed
48333,HP Printer,Electronics,South,1,12000,40,7200,7200,Failed,Failed
48334,iPhone 14,Electronics,South,3,80000,35,52000,156000,Failed,Failed
48335,Wooden Table,Furniture,West,2,15000,40,9000,18000,Success,Completed
48336,Adidas Jacket,Fashion,East,3,4500,35,2925,8775,Success,Completed
48337,Sony Headphones,Electronics,North,1,8000,30,5600,5600,Success,Completed
48338,iPhone 14,Electronics,South,3,80000,40,48000,144000,Success,Completed
48339,Office Chair,Furniture,South,3,7000,50,3500,10500,Success,Completed
48340,Sony Headphones,Electronics,East,3,8000,20,6400,19200,Failed,Failed
48341,Sony Headphones,Electronics,East,3,8000,40,4800,14400,Success,Completed
48342,Nike Shoes,Fashion,West,1,5000,50,2500,2500,Failed,Failed
48343,Dell Laptop,Electronics,North,1,65000,30,45500,45500,Success,Completed
48344,Office Chair,Furniture,North,2,7000,40,4200,8400,Success,Completed
48345,Apple Watch,Electronics,South,3,30000,35,19500,58500,Success,Completed
48346,Sony Headphones,Electronics,North,3,8000,20,6400,19200,Success,Completed
48347,Dell Laptop,Electronics,North,1,65000,40,39000,39000,Failed,Failed
48348,Samsung TV,Electronics,North,2,45000,30,31500,63000,Failed,Failed
48349,Wooden Table,Furniture,North,2,15000,40,9000,18000,Failed,Failed
48350,iPhone 14,Electronics,South,2,80000,50,40000,80000,Success,Completed
48351,Nike Shoes,Fashion,West,1,5000,20,4000,4000,Failed,Failed
48352,Dell Laptop,Electronics,South,2,65000,20,52000,104000,Success,Completed
48353,Office Chair,Furniture,South,1,7000,20,5600,5600,Success,Completed
48354,Samsung TV,Electronics,North,3,45000,25,33750,101250,Failed,Failed
48355,Wooden Table,Furniture,East,2,15000,50,7500,15000,Success,Completed
48356,Office Chair,Furniture,West,1,7000,30,4900,4900,Failed,Failed
48357,Wooden Table,Furniture,South,3,15000,30,10500,31500,Failed,Failed
48358,iPhone 14,Electronics,West,3,80000,35,52000,156000,Success,Completed
48359,Apple Watch,Electronics,West,1,30000,50,15000,15000,Success,Completed
48360,Wooden Table,Furniture,South,1,15000,50,7500,7500,Success,Completed
48361,Sony Headphones,Electronics,East,3,8000,50,4000,12000,Failed,Failed
48362,Samsung TV,Electronics,South,3,45000,40,27000,81000,Success,Completed
48363,iPhone 14,Electronics,West,3,80000,20,64000,192000,Success,Completed
48364,iPhone 14,Electronics,East,3,80000,40,48000,144000,Failed,Failed
48365,Office Chair,Furniture,West,1,7000,30,4900,4900,Failed,Failed
48366,HP Printer,Electronics,North,1,12000,35,7800,7800,Failed,Failed
48367,Nike Shoes,Fashion,South,2,5000,30,3500,7000,Failed,Failed
48368,Nike Shoes,Fashion,South,2,5000,30,3500,7000,Failed,Failed
48369,Apple Watch,Electronics,East,3,30000,25,22500,67500,Success,Completed
48370,Samsung TV,Electronics,West,1,45000,40,27000,27000,Success,Completed
48371,Samsung TV,Electronics,North,2,45000,50,22500,45000,Failed,Failed
48372,Samsung TV,Electronics,East,1,45000,20,36000,36000,Success,Completed
48373,Wooden Table,Furniture,North,1,15000,40,9000,9000,Success,Completed
48374,Office Chair,Furniture,South,3,7000,50,3500,10500,Success,Completed
48375,Wooden Table,Furniture,North,3,15000,25,11250,33750,Failed,Failed
48376,Apple Watch,Electronics,East,3,30000,25,22500,67500,Success,Completed
